"CRIM","ZN","INDUS","NOX","RM","AGE","RAD","TAX","PTRATIO","LSTAT","MEDV"
-1.66940025360678,0,1.93296963777958,1.49403576166799,193.702527656,36926.037,27,0.0655121782080418,5735.339,0.265840888675675,20
-1.47285493064757,0,1.93296963777958,1.49403576166799,219.256227,625026.375,27,0.0655121782080418,5735.339,0.230632802007221,16.6
-1.37093295400719,0,1.93296963777958,1.49403576166799,157.376536199,865523.177,27,0.0655121782080418,5735.339,0.180158248443725,14.4
-1.51517373404402,0,1.93296963777958,1.49403576166799,175.804227208,238328,27,0.0655121782080418,5735.339,0.248451997499977,19.4
-2.42215722813489,4.58257569495584,1.72988406550997,1.50927278118246,212.028591347,95443.993,64,0.0641500299099584,4741.632,0.272670941574606,19.7
-2.92620621090538,4.58257569495584,1.72988406550997,1.50927278118246,276.021610831,9393.931,64,0.0641500299099584,4741.632,0.435194139889245,25
-4.29768548624013,8.66025403784439,1.38629436111989,1.56173761888606,204.128387072,107850.176,27,0.046175709653961,9393.931,0.259937622455018,18.9
-4.24609811744964,10,0.27763173659828,1.55983653769583,316.656746496,66430.125,125,0.0625,3442.951,0.503154605426628,31.6
-1.86788485961755,5,1.63510565918268,1.48576765302109,232.041498625,24897.088,512,0.0593390829096927,7645.373,0.381801774160606,23.3
-2.27031153244375,5,1.63510565918268,1.48576765302109,208.211532983,105154.048,512,0.0593390829096927,7645.373,0.329332460969392,19.6
-1.90166362493575,5,1.63510565918268,1.48576765302109,189.218084021,290117.528,512,0.0593390829096927,7645.373,0.275763716569867,18.7
-2.20482337521155,5,1.63510565918268,1.48576765302109,269.085666816,311665.752,512,0.0593390829096927,7645.373,0.38547167224585,22.2
-3.93682812434712,4.18330013267038,0.322083499169113,1.55024786569288,358.516260864,210644.875,27,0.0680413817439772,6434.856,0.352453688425121,33
-3.12834979816883,8.94427190999916,1.21491274436427,1.5851065623706,193.802978403,30080.231,64,0.0544734710702843,4173.281,0.3125,19.4
-2.84921062089122,3.53553390593274,1.80335860507141,1.56364566800191,203.090096152,9800.344,64,0.0538381902058166,6751.269,0.351364184463153,22
-1.99848847927417,3.53553390593274,1.80335860507141,1.56364566800191,175.052124584,49836.032,64,0.0538381902058166,6751.269,0.276394996411391,17.4
-2.05447579566209,3.53553390593274,1.80335860507141,1.56364566800191,203.816529125,35937,64,0.0538381902058166,6751.269,0.337291628677442,20.9
-2.42746827514074,0,2.38047163165112,1.55605511022369,264.238513713,287.496,64,0.0572598334313868,7077.888,0.38575837490523,24.2
-1.84036165106727,0,2.38047163165112,1.55605511022369,211.815318681,5359.375,64,0.0572598334313868,7077.888,0.318142381487889,21.7
-2.38988742139684,0,2.38047163165112,1.55605511022369,223.096324625,474.552,64,0.0572598334313868,7077.888,0.425628265379374,22.8
-1.63275771775572,0,2.38047163165112,1.55605511022369,243.555156125,238.328,64,0.0572598334313868,7077.888,0.364178520364615,23.4
-2.35261602659961,0,2.55178617862755,1.51272255204013,248.383721656,91125,125,0.0501254707117086,6539.203,0.334450031045326,21.4
-2.28740095766901,0,2.55178617862755,1.51272255204013,247.554855639,413493.625,125,0.0501254707117086,6539.203,0.28903665650804,20
-2.44104288614161,0,2.55178617862755,1.51272255204013,231.475544,96071.912,125,0.0501254707117086,6539.203,0.312043239707148,20.8
-2.47848729798582,0,2.55178617862755,1.51272255204013,202.675767624,49027.896,125,0.0501254707117086,6539.203,0.331496772065898,20.3
-3.1910174967398,5,1.5810384379124,1.53212853258974,304.413762583,37595.375,64,0.0596549986271894,6859,0.434782608695652,28
-3.10957308997775,5,1.5810384379124,1.53212853258974,289.986074659,348913.664,64,0.0596549986271894,6859,0.372161463782393,23.9
-3.30798029995102,5,1.5810384379124,1.53212853258974,250.285215608,33386.248,64,0.0596549986271894,6859,0.38575837490523,24.8
-3.33794093202714,5,1.5810384379124,1.53212853258974,234.542659463,101847.563,64,0.0596549986271894,6859,0.364905182584413,22.9
-2.98400135067829,0,1.50185270175416,1.49237109734975,260.794641869,110592,27,0.0636284762975778,6331.625,0.32241294010958,23.9
-2.95882191953389,0,1.50185270175416,1.49237109734975,217.624053375,91733.851,27,0.0636284762975778,6331.625,0.27885569326658,22.5
-2.63791797892183,0,1.50185270175416,1.49237109734975,229.333309561,183250.432,27,0.0636284762975778,6331.625,0.344214195410757,22.2
-2.871746293773,0,1.22671229129543,1.4300313895335,344.030029343,642735.647,8,0.0608580619450185,5639.752,0.426401432711221,23.6
-2.93708607812126,0,1.22671229129543,1.4300313895335,354.744554039,251239.591,8,0.0608580619450185,5639.752,0.418853908291695,28.7
-3.06101774025262,0,1.22671229129543,1.4300313895335,264.238513713,288804.781,8,0.0608580619450185,5639.752,0.336908560264605,22.6
-3.23602198370317,0,1.22671229129543,1.4300313895335,262.758880125,403583.419,8,0.0608580619450185,5639.752,0.349215147884789,22
-3.16937162996511,5.29150262212918,2.71071331852169,1.46805054878676,267.338902888,153990.656,64,0.0608580619450185,6028.568,0.350070021007002,22.9
-3.54911751173878,5.29150262212918,2.71071331852169,1.46805054878676,239.598771931,24137.569,64,0.0608580619450185,6028.568,0.401286176952564,25
-3.1479514865315,5.29150262212918,2.71071331852169,1.46805054878676,244.023456249,461889.917,64,0.0608580619450185,6028.568,0.307292541931501,20.6
-2.10340641913367,0,1.06125650212434,1.49906337799172,290.775390625,193100.552,8,0.0601929265428846,5832,0.387783367164741,28.4
-2.1624753850094,0,1.06125650212434,1.49906337799172,234.086572747,337153.536,8,0.0601929265428846,5832,0.296956935458249,21.4
-2.50262265559378,0,1.06125650212434,1.49906337799172,478.211768,50243.409,8,0.0601929265428846,5832,0.529256124024963,43.8
-2.6794627442503,0,1.06125650212434,1.49906337799172,407.858167296,244140.625,8,0.0601929265428846,5832,0.40193393552907,33.2
-2.16875374536053,0,2.14710019015365,1.38675049056307,311.803677541,362467.097,125,0.0510310363079829,9129.329,0.361079072337059,26.5
-1.47508185993502,0,2.14710019015365,1.38675049056307,262.758880125,622835.864,125,0.0510310363079829,9129.329,0.306713836065872,18.6
-1.55301032113546,0,2.14710019015365,1.38675049056307,231.136413353,667627.624,125,0.0510310363079829,9129.329,0.27277236279499,19.3
-1.96897408865386,0,2.14710019015365,1.38675049056307,234.542659463,729000,125,0.0510310363079829,9129.329,0.284785885905587,20.1
-1.7649228152745,0,2.14710019015365,1.38675049056307,198.767717056,776151.559,125,0.0510310363079829,9129.329,0.23149636727176,19.5
-2.03126108715508,0,2.14710019015365,1.38675049056307,230.008370383,618470.208,125,0.0510310363079829,9129.329,0.266406307723541,20.4
-2.22627241014488,0,2.14710019015365,1.38675049056307,237.751864875,160989.184,125,0.0510310363079829,9129.329,0.277350098112615,21.7
-2.29422017666242,0,2.30358459332713,1.35209229156129,302.787575875,543338.496,216,0.0481125224324688,5639.752,0.313727902569079,22.8
-2.09321597510168,0,2.30358459332713,1.35209229156129,206.739583497,801765.089,216,0.0481125224324688,5639.752,0.248375350267704,18.8
-1.50453750260873,0,2.30358459332713,1.35209229156129,226.089130688,868250.664,216,0.0481125224324688,5639.752,0.24189615691743,18.7
-1.94974750228657,0,2.30358459332713,1.35209229156129,244.609675064,596947.688,216,0.0481125224324688,5639.752,0.309344112444873,18.5
-1.76410539244624,0,2.30358459332713,1.35209229156129,208.316938752,686128.968,216,0.0481125224324688,5639.752,0.251896360929939,18.3
-2.02814024732429,0,2.30358459332713,1.35209229156129,235.571019776,381078.125,216,0.0481125224324688,5639.752,0.288195208852118,21.2
-1.89060790127066,0,2.30358459332713,1.35209229156129,218.275947261,563559.976,216,0.0481125224324688,5639.752,0.311588476424878,19.2
-2.03576921322365,0,2.30358459332713,1.35209229156129,202.468814848,390617.891,216,0.0481125224324688,5639.752,0.255072163746424,20.4
-1.9326780802866,0,2.30358459332713,1.35209229156129,188.231032891,277167.808,216,0.0481125224324688,5639.752,0.271063434911047,19.3
-2.63596212470796,0,3.24454357161678,1.31193383822096,216.432288064,594823.321,8,0.0729324957489473,6967.871,0.264720767589686,20.3
-2.31780025880053,0,3.24454357161678,1.31193383822096,203.193766439,879217.912,8,0.0729324957489473,6967.871,0.238501197875275,18.8
-1.7777382278658,0,3.24454357161678,1.31193383822096,214.491525256,690807.104,8,0.0729324957489473,6967.871,0.259849850167371,21.4
-0.948426601904225,0,3.24454357161678,1.31193383822096,176.841881397,873722.816,8,0.0729324957489473,6967.871,0.191530117127023,15.7
-1.35034823434642,0,3.08602991153477,1.26592420885458,184.511547557,884736,64,0.047836487323494,9528.128,0.241191535097474,16.2
-1.12260789422433,0,3.08602991153477,1.26592420885458,265.971760991,964430.272,64,0.047836487323494,9528.128,0.254906370967291,18
-0.126413924855659,0,3.08602991153477,1.26592420885458,179.120009853,849278.123,64,0.047836487323494,9528.128,0.233507231247152,14.3
-1.0786332063528,0,3.08602991153477,1.26592420885458,269.335823912,967361.669,64,0.047836487323494,9528.128,0.281718084909506,19.2
0.176420848472986,0,3.08602991153477,1.26592420885458,253.155613976,932574.833,64,0.047836487323494,9528.128,0.28559773898877,19.6
-0.527547999910379,0,3.08602991153477,1.26592420885458,258.718390848,938313.739,64,0.047836487323494,9528.128,0.299880071952034,23
-1.10920822788151,0,3.08602991153477,1.26592420885458,197.340672248,868250.664,64,0.047836487323494,9528.128,0.257941077511379,18.4
-0.0241185274088078,0,3.08602991153477,1.26592420885458,190.804533093,952763.904,64,0.047836487323494,9528.128,0.240354061960886,15.6
-0.583790659576773,0,3.08602991153477,1.26592420885458,254.237645375,946966.168,64,0.047836487323494,9528.128,0.242821465589316,18.1
-1.13121812841702,0,3.08602991153477,1.26592420885458,209.796356888,817400.375,64,0.047836487323494,9528.128,0.24325212770526,17.4
-1.0431870425627,0,3.08602991153477,1.26592420885458,268.835664664,952763.904,64,0.047836487323494,9528.128,0.261801634746872,17.1
-1.38709468129066,0,3.08602991153477,1.26592420885458,200.921157793,946966.168,64,0.047836487323494,9528.128,0.216574040912105,13.3
-0.607850606337865,0,3.08602991153477,1.26592420885458,232.721860951,938313.739,64,0.047836487323494,9528.128,0.232747032057864,17.8
-1.23477571348098,0,3.08602991153477,1.26592420885458,235.342236024,820025.856,64,0.047836487323494,9528.128,0.20344711469279,14
0.487745310721893,0,3.08602991153477,1.26592420885458,126.430421859,1e+06,64,0.047836487323494,9528.128,0.170473808498256,14.4
1.20028099798739,0,2.97450863710236,1.07149690886981,157.726585827,1e+06,125,0.0498135481386718,3176.523,0.193094815454497,13.4
1.41035262621296,0,2.97450863710236,1.07149690886981,163.487863232,1e+06,125,0.0498135481386718,3176.523,0.194551056410241,15.6
1.02235739814894,0,2.97450863710236,1.07149690886981,117.865222327,935441.352,125,0.0498135481386718,3176.523,0.184773767534787,11.8
0.866823138301229,0,2.97450863710236,1.07149690886981,230.346397,1e+06,125,0.0498135481386718,3176.523,0.18966081045272,13.8
0.846293070040128,0,2.97450863710236,1.07149690886981,139.475374856,825293.672,125,0.0498135481386718,3176.523,0.187911507000707,17.8
1.00575476530812,0,2.97450863710236,1.07149690886981,175.333911173,854670.349,125,0.0498135481386718,3176.523,0.215916758543765,15.4
0.504767309182027,0,2.97450863710236,1.07149690886981,229.445727848,921167.317,125,0.0498135481386718,3176.523,0.266311820645654,21.5
0.403008760421457,0,2.97450863710236,1.07149690886981,157.814179264,1e+06,125,0.0498135481386718,3176.523,0.274410649974226,19.6
0.119186494791163,0,2.97450863710236,1.07149690886981,125.902161728,681472,125,0.0498135481386718,3176.523,0.287242494810713,15.3
0.346316479810509,0,2.97450863710236,1.07149690886981,230.233684689,884736,125,0.0498135481386718,3176.523,0.25717224993682,17
1.26271612819885,0,2.97450863710236,1.07149690886981,232.835383808,563559.976,125,0.0498135481386718,3176.523,0.258026929095554,15.6
0.201780987950174,0,2.97450863710236,1.28564869306645,334.689043807,924010.424,125,0.0498135481386718,3176.523,0.466760028009337,41.3
0.294786774181713,0,2.97450863710236,1.28564869306645,223.206695496,1e+06,125,0.0498135481386718,3176.523,0.39436150336255,24.3
0.241737605442712,0,2.97450863710236,1.28564869306645,244.140625,794022.776,125,0.0498135481386718,3176.523,0.426401432711221,27
0.606373957027711,0,2.97450863710236,1.28564869306645,474.917133608,946966.168,125,0.0498135481386718,3176.523,0.721687836487032,50
0.418065390083903,0,2.97450863710236,1.28564869306645,587.427734375,827936.019,125,0.0498135481386718,3176.523,0.548821299948452,50
0.807528882678661,0,2.97450863710236,1.28564869306645,200.612575864,773620.632,125,0.0498135481386718,3176.523,0.293105190880275,22.7
1.07295254188753,0,2.97450863710236,1.28564869306645,227.092648301,804357,125,0.0498135481386718,3176.523,0.31927542840705,25
0.587942208360164,0,2.97450863710236,1.28564869306645,202.986461133,496793.088,125,0.0498135481386718,3176.523,0.287005788965146,23.8
0.833083020857462,0,2.97450863710236,1.28564869306645,252.316159759,887503.681,125,0.0498135481386718,3176.523,0.300150112593832,23.8
0.895896169418922,0,2.97450863710236,1.28564869306645,262.389836808,862801.408,125,0.0498135481386718,3176.523,0.297219149138882,22.3
0.188485851761799,0,2.97450863710236,1.28564869306645,202.779296875,846590.536,125,0.0498135481386718,3176.523,0.263249063246328,17.4
-1.97227465848664,0,1.39871688111845,1.40028008402801,172.994909248,693154.125,125,0.0581238193719096,4574.296,0.260909025142775,23.1
-2.38836087001545,0,1.39871688111845,1.40028008402801,264.114999296,594823.321,125,0.0581238193719096,4574.296,0.33259505261887,23.6
-2.47135883724273,0,1.39871688111845,1.40028008402801,201.127054779,324242.703,125,0.0581238193719096,4574.296,0.322078313200415,22.6
-2.65612210824185,0,1.39871688111845,1.40028008402801,218.167208,105154.048,125,0.0581238193719096,4574.296,0.31450273186122,23.2
-2.91415228656157,0,1.39871688111845,1.40028008402801,251.837305875,395446.904,125,0.0581238193719096,4574.296,0.39872611141445,24.6
-2.71175706303354,0,1.39871688111845,1.40028008402801,322.828856,411830.784,125,0.0581238193719096,4574.296,0.380142960634853,29.9
-2.7199203736727,0,0.900161349944271,1.43149583578467,468.192422125,578009.537,27,0.0719815750748694,5639.752,0.363696483726654,39.8
-2.39656615646494,0,0.900161349944271,1.43149583578467,366.293248875,783777.448,27,0.0719815750748694,5639.752,0.455487518674277,37.9
-2.48795127997423,0,0.900161349944271,1.43149583578467,175.992588864,724150.792,27,0.0719815750748694,5639.752,0.26745234757997,26.4
-2.80560790469702,0,0.900161349944271,1.43149583578467,232.948943577,325660.672,27,0.0719815750748694,5639.752,0.275763716569867,29.6
-2.88204650915017,0,0.900161349944271,1.43149583578467,480.232637191,153990.656,27,0.0719815750748694,5639.752,0.474045463139977,50
-2.54147700127639,6.70820393249937,1.23547147138531,1.51272255204013,311.941643768,69426.531,125,0.0501254707117086,3511.808,0.386911616267068,32
-2.07314142913136,6.70820393249937,1.23547147138531,1.51272255204013,281.784327616,24642.171,125,0.0501254707117086,3511.808,0.468292905790847,29.8
-2.48051630148671,6.70820393249937,1.23547147138531,1.51272255204013,370.920056625,58863.869,125,0.0501254707117086,3511.808,0.430730492253948,34.9
-2.40041845334281,6.70820393249937,1.23547147138531,1.51272255204013,335.847303351,9938.375,125,0.0501254707117086,3511.808,0.442807442770048,37
-2.67205584087883,6.70820393249937,1.23547147138531,1.51272255204013,306.045761419,29218.112,125,0.0501254707117086,3511.808,0.46175709653961,30.5
-2.4459936762894,6.70820393249937,1.23547147138531,1.51272255204013,369.837003752,18191.447,125,0.0501254707117086,3511.808,0.590281336100955,36.4
-4.24122175808286,7.74596669241483,1.07500242302898,1.57916610463716,288.019036864,6644.672,1,0.0614295116833951,3796.416,0.477818482567497,29.1
-3.21612959920018,8.94427190999916,0.418710334858185,1.57329193881888,386.942388903,39651.821,8,0.0551317846419971,2000.376,0.495073771488337,33.3
-3.06486801238885,8.94427190999916,0.418710334858185,1.57329193881888,358.970654043,49027.896,8,0.0551317846419971,2000.376,0.340799088295499,30.3
-3.27862582927397,8.94427190999916,0.418710334858185,1.57329193881888,384.875166824,56181.887,8,0.0551317846419971,2000.376,0.388661037168236,34.6
-3.45776773315055,9.74679434480896,0.385262400790645,1.57524270452644,339.338109375,3581.577,27,0.0498754668053816,4913,0.468292905790847,34.9
-4.02968104889638,9.74679434480896,0.385262400790645,1.57524270452644,363.230185375,2685.619,27,0.0498754668053816,4913,0.474045463139977,32.9
-3.82722240373568,9.08295106229247,0.708035793053696,1.55230105141267,440.711081,3869.893,8,0.0536056267418897,3176.523,0.567047977123743,42.3
-3.34955414851032,9.74679434480896,0.985816794522765,1.55024786569288,484.291439477,36594.368,64,0.0668153104781061,3176.523,0.51231551957856,48.5
-3.90753310015529,9.74679434480896,0.985816794522765,1.55024786569288,518.555783304,32461.759,64,0.0668153104781061,3176.523,0.58925565098879,50
-1.99201691675556,0,2.35991015961332,1.4300313895335,204.440562971,11089.567,64,0.060084176812611,6434.856,0.30330895164369,22.6
-1.47102470528047,0,2.35991015961332,1.4300313895335,253.155613976,144703.125,64,0.060084176812611,6434.856,0.301923339319584,24.4
-1.9960567327459,0,2.35991015961332,1.4300313895335,222.985990144,206425.071,64,0.060084176812611,6434.856,0.261175848827785,24.4
-0.830778394549941,0,2.35991015961332,1.4300313895335,152.615747584,1e+06,64,0.060084176812611,6434.856,0.208107644464859,20
-1.74605978997706,0,2.35991015961332,1.4300313895335,211.708736,781229.961,64,0.060084176812611,6434.856,0.240632249625711,21.7
-0.978751413216761,0,2.35991015961332,1.4300313895335,157.814179264,695506.456,64,0.060084176812611,6434.856,0.204209250153383,19.3
-1.52698273249791,0,2.35991015961332,1.4300313895335,195.819292943,155720.872,64,0.060084176812611,6434.856,0.249765954075703,22.4
-1.96240545158451,0,2.35991015961332,1.4300313895335,259.083984375,33698.267,64,0.060084176812611,6434.856,0.32651157422417,28.1
-1.23942728531034,0,2.35991015961332,1.4300313895335,158.516094528,941.192,64,0.060084176812611,6434.856,0.183959092046388,23.7
-1.61938724328777,0,2.35991015961332,1.4300313895335,236.258260568,76225.024,64,0.060084176812611,6434.856,0.324956336925641,25
-3.0878475624618,0,2.63116915676625,1.34839972492648,204.128387072,175616,125,0.0601929265428846,4410.944,0.272064780895472,23.3
-2.65740461643332,0,2.63116915676625,1.34839972492648,293.019561288,616295.051,125,0.0601929265428846,4410.944,0.321246283101618,28.7
-2.2010217775846,0,2.63116915676625,1.34839972492648,210.751100351,825293.672,125,0.0601929265428846,4410.944,0.236227795630767,21.5
-1.02697092752823,0,1.82454929205105,1.40441681411581,335.847303351,693154.125,512,0.057073014553535,5268.024,0.32091527190284,26.7
-0.897199141618634,0,1.82454929205105,1.40441681411581,234.200538944,761048.497,512,0.057073014553535,5268.024,0.215866445888173,21.7
-0.472310287537657,0,1.82454929205105,1.40441681411581,325.518689439,469097.433,512,0.057073014553535,5268.024,0.317340407987688,27.5
-1.15413556947876,0,1.82454929205105,1.40859042454753,564.788965096,480048.687,512,0.057073014553535,5268.024,0.49147318718299,44.8
-0.640687566587583,0,1.82454929205105,1.40859042454753,664.196078125,571787,512,0.057073014553535,5268.024,0.464739412340173,50
-1.21002441175437,0,1.82454929205105,1.40859042454753,454.047344856,4913,512,0.057073014553535,5268.024,0.505076272276105,46.7
-0.816943258373457,0,1.82454929205105,1.40859042454753,281.268868608,9800.344,512,0.057073014553535,5268.024,0.515710623129397,31.5
-0.621757184473272,0,1.82454929205105,1.40859042454753,213.954491141,315821.241,512,0.057073014553535,5268.024,0.292979367654524,24.3
-0.552881017499318,0,1.82454929205105,1.40441681411581,579.467928753,393832.837,512,0.057073014553535,5268.024,0.636284762975778,41.7
-1.10421797118894,0,1.82454929205105,1.40441681411581,560.903285223,348913.664,512,0.057073014553535,5268.024,0.503154605426628,48.3
-0.803162959605968,0,1.82454929205105,1.40441681411581,304.278025176,294079.625,512,0.057073014553535,5268.024,0.352453688425121,29
-1.10729991706568,0,1.82454929205105,1.40441681411581,225.421764056,232608.375,512,0.057073014553535,5268.024,0.303169531295416,24
-0.652811704370542,0,1.82454929205105,1.40441681411581,291.566137591,447697.125,512,0.057073014553535,5268.024,0.323761954119088,25.1
-2.49568452295988,5.47722557505166,1.5953389880546,1.52854460128936,272.223782641,6331.625,216,0.0577350269189626,4574.296,0.396525792859072,23.7
-2.3803304416189,5.47722557505166,1.5953389880546,1.52854460128936,288.280793016,75151.448,216,0.0577350269189626,4574.296,0.368354734341879,23.3
-2.17780437609674,5.47722557505166,1.5953389880546,1.52854460128936,328.080696273,160103.007,216,0.0577350269189626,4574.296,0.296434583364376,22
-2.2431847497126,5.47722557505166,1.5953389880546,1.52854460128936,226.423307375,275894.451,216,0.0577350269189626,4574.296,0.283980917123532,20.1
-2.05909004543194,5.47722557505166,1.5953389880546,1.52854460128936,261.284780457,474.552,216,0.0577350269189626,4574.296,0.438951281306147,23.7
-1.57949083606615,4.69041575982343,1.76814960358892,1.52321555101344,174.958262857,447697.125,343,0.055048188256318,6967.871,0.282842712474619,17.6
-1.65375559308523,4.69041575982343,1.76814960358892,1.52321555101344,176.086820125,345948.408,343,0.055048188256318,6967.871,0.232747032057864,18.5
-1.62673667701243,4.69041575982343,1.76814960358892,1.52321555101344,241.338911176,496793.088,343,0.055048188256318,6967.871,0.313882410287172,20.5
-1.80551362546072,4.69041575982343,1.76814960358892,1.52321555101344,266.219984737,118370.771,343,0.055048188256318,6967.871,0.324101861776082,24.5
-1.6568964635938,4.69041575982343,1.76814960358892,1.52321555101344,303.193578232,5359.375,343,0.055048188256318,6967.871,0.390434404721515,26.2
-1.96397229187372,4.69041575982343,1.76814960358892,1.52321555101344,272.980543303,2197,343,0.055048188256318,6967.871,0.411693484796309,24.4
-1.54135879162351,4.69041575982343,1.76814960358892,1.52321555101344,266.841219672,704.969,343,0.055048188256318,6967.871,0.52777981396926,24.8
-2.4984783298181,4.69041575982343,1.76814960358892,1.52321555101344,336.717749493,314.432,343,0.055048188256318,6967.871,0.532246295412349,29.6
-0.997121249788704,4.69041575982343,1.76814960358892,1.52321555101344,563.355317979,592.704,343,0.055048188256318,6967.871,0.531494003452734,42.8
-3.0326037483299,8.94427190999916,1.29198368164865,1.59719141249985,227.875211712,32768,1,0.0563436169819011,4410.944,0.390137157320435,21.9
-3.33878612154076,8.94427190999916,1.29198368164865,1.59719141249985,202.882861376,6967.871,1,0.0563436169819011,4410.944,0.328797974610715,20.9
-4.17468731490464,9.48683298050514,1.32175583998232,1.59313246969292,414.160012664,40001.688,27,0.064018439966448,4019.679,0.567047977123743,44
-0.49177491307519,4.47213595499958,1.3787660946991,1.24321963228378,659.411697664,656234.909,125,0.0615457454896664,2197,0.441941738241592,50
-0.410211353733397,4.47213595499958,1.3787660946991,1.24321963228378,394.316595037,1e+06,125,0.0615457454896664,2197,0.358287181950009,36
